AccountNumber,CustomerID,AccountType,AccountBalance,DateAccountOpening,LastTransactionDate,BranchID,DateAccountClosing,BankerID
100084,84,Current,"1,789.99",7/6/2015,8/12/2021,72,,
103889,3889,Savings,"2,867.55",5/31/2014,8/12/2021,10,,
100239,239,Current,"7,026.42",11/10/2009,8/12/2021,35,,
101367,1367,Savings,"4,727.96",5/16/2019,8/11/2021,91,,
102214,2214,Current,"4,714.57",3/26/2020,8/11/2021,79,,
102559,2559,Current,"2,401.41",6/23/2019,8/11/2021,81,9/30/2022,
103029,3029,Current,854.18,5/11/2013,8/11/2021,62,10/1/2022,
101139,1139,Savings,"2,698.38",2/14/2011,8/11/2021,93,10/2/2022,
104679,4679,Current,"3,788.79",9/20/2004,8/11/2021,51,10/3/2022,
104204,4204,Current,"3,202.55",11/20/2002,8/11/2021,90,10/4/2022,
100479,479,Current,"2,643.89",7/7/2015,8/10/2021,59,10/5/2022,
100024,24,Savings,"3,616.88",10/7/2014,8/10/2021,90,10/6/2022,
100114,114,Savings,"9,433.91",9/11/2012,8/9/2021,33,10/7/2022,
101044,1044,Current,"8,895.08",3/26/2002,8/9/2021,42,10/8/2022,
101964,1964,Current,561.03,10/14/2014,8/8/2021,3,10/9/2022,
102699,2699,Savings,"8,116.85",3/7/2012,8/8/2021,86,,
103498,3498,Current,"1,914.73",5/18/2019,8/7/2021,50,,
101764,1764,Current,"9,668.14",12/5/2014,8/7/2021,83,,
100544,544,Savings,265.01,12/11/2013,8/7/2021,31,,
100424,424,Current,"5,985.35",9/24/2003,8/7/2021,41,,
104104,4104,Savings,"3,784.45",10/25/2014,8/6/2021,36,,
100419,419,Current,"3,270.15",2/17/2000,8/6/2021,56,,
104934,4934,Savings,"5,603.14",5/4/2015,8/5/2021,30,,
104404,4404,Savings,"9,455.62",5/11/2005,8/5/2021,33,,
101589,1589,Savings,"5,919.19",6/19/2004,8/5/2021,73,,
101237,1237,Savings,"8,289.43",5/19/2019,8/4/2021,72,,
100684,684,Savings,416.61,6/20/2020,8/4/2021,11,10/30/2022,
100969,969,Savings,"7,691.28",6/17/2020,8/4/2021,90,10/31/2022,
100399,399,Current,"5,094.42",8/6/2010,8/4/2021,78,11/1/2022,
100184,184,Savings,"7,688.08",4/12/2019,8/3/2021,50,11/2/2022,
100639,639,Current,"1,031.91",9/13/2013,8/3/2021,3,11/3/2022,
103274,3274,Current,"3,366.08",10/9/2012,8/3/2021,88,11/4/2022,
103094,3094,Savings,"9,317.50",11/15/2020,8/2/2021,64,11/5/2022,
103264,3264,Current,"5,091.73",6/9/2015,8/2/2021,37,11/6/2022,
103339,3339,Savings,"9,320.02",6/1/2011,8/2/2021,3,,
100004,4,Savings,"7,487.21",1/30/2008,8/2/2021,41,,
104394,4394,Current,"7,215.51",10/31/2003,8/2/2021,94,,
101104,1104,Savings,"4,972.01",9/4/2000,8/2/2021,93,,
100089,89,Savings,"2,792.15",5/20/2019,8/1/2021,84,,
102979,2979,Current,"8,552.04",12/17/2016,8/1/2021,41,,
101699,1699,Current,"9,175.11",9/3/2014,8/1/2021,59,10/30/2022,
102704,2704,Current,"7,652.09",7/25/2014,8/1/2021,33,10/31/2022,
100782,782,Current,"4,681.61",5/21/2019,7/31/2021,59,11/1/2022,
102519,2519,Savings,"1,772.80",10/27/2013,7/31/2021,75,11/2/2022,
100103,103,Savings,"1,640.89",5/22/2019,7/30/2021,84,11/3/2022,
101824,1824,Current,"4,224.57",4/28/2019,7/30/2021,51,11/4/2022,
104429,4429,Current,"3,227.10",4/22/2012,7/30/2021,21,,
103039,3039,Savings,"3,443.31",5/23/2019,7/29/2021,38,,
103138,3138,Current,"9,699.47",5/24/2019,7/29/2021,45,,
103811,3811,Savings,"7,987.76",5/25/2019,7/29/2021,26,,
103479,3479,Current,"1,599.38",7/18/2003,7/29/2021,32,,
104994,4994,Current,"2,195.96",2/7/2000,7/28/2021,56,7/30/2023,
102924,2924,Savings,"4,421.80",5/7/2009,7/27/2021,80,,
103629,3629,Current,"9,462.08",8/13/2005,7/27/2021,16,,
100829,829,Savings,"1,271.47",8/8/2005,7/27/2021,45,,
101904,1904,Current,"1,435.48",6/28/2005,7/27/2021,33,,
102564,2564,Current,"6,496.66",5/1/2001,7/27/2021,92,,
103709,3709,Savings,"9,306.24",4/27/2014,7/26/2021,87,,
100529,529,Savings,825.42,4/29/2012,7/26/2021,25,,
103539,3539,Current,"6,352.71",12/5/2002,7/26/2021,25,,
100994,994,Savings,"7,335.38",8/17/2002,7/26/2021,43,,
100604,604,Current,"7,117.78",11/16/2001,7/25/2021,65,,
101591,1591,Current,"4,071.54",5/26/2019,7/24/2021,61,,
102959,2959,Current,"9,981.26",2/23/2003,7/24/2021,84,,
104124,4124,Current,"8,877.32",7/25/2001,7/24/2021,51,,
101954,1954,Current,"3,936.59",3/22/2017,7/23/2021,25,,
100029,29,Savings,"8,544.77",11/12/2000,7/23/2021,3,,
104634,4634,Current,"2,103.40",7/4/2011,7/22/2021,35,,
103374,3374,Savings,860.35,1/2/2010,7/22/2021,35,,
101869,1869,Savings,"3,611.21",11/11/2006,7/22/2021,82,,
101829,1829,Savings,"2,444.25",11/6/2001,7/22/2021,68,,
101119,1119,Savings,"9,908.47",5/28/2019,7/21/2021,34,,
101649,1649,Current,"6,973.52",11/15/2019,7/21/2021,15,,
100294,294,Current,"4,078.29",9/2/2012,7/21/2021,3,,
103434,3434,Current,"9,703.26",4/20/2006,7/20/2021,75,,
100959,959,Savings,281.26,5/4/2012,7/19/2021,25,,
100799,799,Savings,"7,761.19",3/25/2021,7/18/2021,87,,
101159,1159,Current,"1,838.74",6/26/2014,7/18/2021,50,,
100124,124,Current,568.12,4/21/2007,7/18/2021,74,,
100809,809,Current,678.44,11/14/2015,7/17/2021,80,,
101719,1719,Current,"8,686.06",1/1/2013,7/17/2021,18,,
101604,1604,Savings,"1,162.12",12/24/2011,7/17/2021,71,,
103874,3874,Savings,"3,324.28",8/16/2001,7/17/2021,10,,
103364,3364,Savings,"4,589.35",5/30/2019,7/16/2021,5,,
102449,2449,Current,"4,668.57",5/29/2013,7/16/2021,68,,
100059,59,Current,"6,864.48",9/5/2012,7/16/2021,24,,
100908,908,Savings,"4,754.07",5/31/2019,7/15/2021,70,,
103404,3404,Savings,343.36,8/11/2010,7/15/2021,15,,
100099,99,Current,"5,771.45",4/24/2009,7/15/2021,59,,
103259,3259,Current,"6,751.17",3/20/2020,7/14/2021,65,,
101304,1304,Current,"7,802.45",1/4/2009,7/14/2021,89,,
103839,3839,Current,"6,879.92",12/26/2007,7/14/2021,10,,
103929,3929,Current,"5,824.88",3/16/2005,7/14/2021,70,,
103829,3829,Savings,"7,548.39",10/29/2003,7/14/2021,15,11/30/2022,
104754,4754,Current,"8,614.42",1/31/2002,7/14/2021,34,12/1/2022,
104369,4369,Current,"4,256.35",2/25/2020,7/13/2021,20,12/2/2022,
102414,2414,Savings,"1,376.92",6/22/2013,7/13/2021,58,12/3/2022,
100929,929,Savings,"5,805.70",4/20/2006,7/13/2021,56,12/4/2022,
101109,1109,Current,"2,072.96",10/23/2015,7/12/2021,98,12/5/2022,
100442,442,Current,"3,152.51",6/2/2019,7/11/2021,76,12/6/2022,
104984,4984,Savings,"9,988.51",2/10/2017,7/11/2021,88,,
103997,3997,Savings,"1,793.64",6/3/2019,7/10/2021,11,,
103199,3199,Savings,"5,932.48",7/4/2017,7/10/2021,49,,
100551,551,Current,"8,089.78",6/4/2019,7/9/2021,76,,
101564,1564,Savings,"7,740.90",11/30/2014,7/9/2021,10,,
100049,49,Current,"7,544.54",4/28/2019,7/8/2021,18,,
103309,3309,Current,"2,474.64",10/3/2017,7/8/2021,22,,
103584,3584,Savings,"2,501.79",7/27/2017,7/8/2021,53,,
100909,909,Savings,"6,764.10",2/7/2016,7/8/2021,83,,
104749,4749,Current,937.83,10/17/2011,7/8/2021,78,,
100314,314,Current,"9,504.43",2/25/2005,7/7/2021,85,,
104029,4029,Current,"2,057.01",12/11/2003,7/7/2021,77,,
103224,3224,Savings,"2,835.24",4/7/2003,7/7/2021,42,,
102044,2044,Current,"4,194.23",6/3/2017,7/6/2021,68,,
101194,1194,Savings,"8,729.23",12/10/2002,7/6/2021,40,,
103181,3181,Savings,"3,670.75",6/5/2019,7/5/2021,75,,
101729,1729,Savings,"1,332.21",2/5/2003,7/5/2021,60,,
104594,4594,Current,"7,803.17",1/23/2018,7/4/2021,48,,
103394,3394,Savings,"6,693.56",5/25/2009,7/4/2021,57,,
100609,609,Savings,"5,289.01",7/15/2005,7/4/2021,34,,
103734,3734,Current,189.02,11/28/2004,7/4/2021,96,,
103466,3466,Savings,"6,928.09",6/7/2019,7/3/2021,89,,
103594,3594,Savings,"3,961.49",6/8/2019,7/3/2021,67,,
101379,1379,Current,"5,623.63",1/23/2020,7/3/2021,76,,
100859,859,Savings,"1,219.58",9/22/2018,7/3/2021,17,,
103564,3564,Savings,"5,636.66",7/14/2011,7/3/2021,31,,
104774,4774,Savings,"7,467.08",7/21/2019,7/2/2021,15,,
103653,3653,Current,"6,261.74",6/9/2019,7/1/2021,88,,
100154,154,Savings,370.5,4/11/2018,7/1/2021,37,,
104344,4344,Savings,"8,253.73",12/30/2009,7/1/2021,82,,
103959,3959,Savings,"6,562.59",10/2/2015,6/30/2021,58,,
103489,3489,Current,"6,734.21",3/20/2015,6/30/2021,33,,
100119,119,Savings,"5,067.77",1/26/2013,6/30/2021,31,,
102179,2179,Savings,"3,960.59",9/23/2011,6/29/2021,28,,
100304,304,Savings,"6,182.84",1/4/2013,6/28/2021,67,,
103924,3924,Current,"5,324.47",12/17/2002,6/28/2021,73,,
103008,3008,Current,"7,907.67",6/12/2019,6/27/2021,71,,
104326,4326,Savings,"7,916.97",6/13/2019,6/27/2021,13,,
103589,3589,Savings,"2,548.79",5/8/2017,6/27/2021,68,,
102799,2799,Current,193.9,2/9/2007,6/27/2021,9,,
101694,1694,Current,"1,016.64",2/23/2000,6/27/2021,75,12/30/2022,
102138,2138,Savings,"7,145.79",6/15/2019,6/26/2021,26,12/31/2022,
102744,2744,Current,"8,055.80",5/20/2019,6/26/2021,69,1/1/2023,
103169,3169,Savings,"7,504.31",6/24/2013,6/26/2021,18,1/2/2023,
102299,2299,Current,"5,025.21",7/8/2016,6/25/2021,94,1/3/2023,
100214,214,Savings,"2,895.61",5/27/2014,6/25/2021,15,1/4/2023,
101754,1754,Savings,"7,767.99",5/25/2021,6/24/2021,10,1/5/2023,
103819,3819,Savings,"7,881.18",5/25/2021,6/24/2021,62,1/6/2023,
100199,199,Current,"5,187.35",4/9/2003,6/24/2021,14,,
102069,2069,Savings,"3,830.25",10/6/2003,6/23/2021,24,,
101279,1279,Current,"8,879.35",1/18/2013,6/22/2021,30,,
100514,514,Savings,"6,862.52",11/14/2002,6/22/2021,4,,
100282,282,Current,"1,000.60",5/22/2021,6/21/2021,10,,
104149,4149,Savings,"2,002.88",11/17/2018,6/21/2021,34,,
104809,4809,Savings,967.48,1/9/2018,6/21/2021,78,,
100094,94,Savings,"4,186.03",7/4/2002,6/21/2021,71,,
101224,1224,Savings,"3,954.89",9/29/2018,6/20/2021,62,,
103449,3449,Savings,"7,644.16",7/14/2017,6/20/2021,34,,
102529,2529,Current,"9,189.35",12/19/2009,6/20/2021,38,,
102579,2579,Savings,"8,585.89",12/26/2000,6/20/2021,75,,
104644,4644,Current,"8,910.44",3/16/2021,6/19/2021,20,,
103354,3354,Savings,"6,969.90",10/23/2011,6/19/2021,79,,
101769,1769,Current,"6,413.50",7/1/2004,6/19/2021,20,,
100469,469,Savings,"4,057.89",9/16/2000,6/19/2021,83,,
100354,354,Savings,"4,314.36",12/28/2009,6/18/2021,10,,
100474,474,Savings,"4,695.45",12/27/2007,6/18/2021,35,,
104794,4794,Savings,"4,769.38",5/10/2005,6/17/2021,88,,
101858,1858,Current,"2,742.49",5/17/2021,6/16/2021,61,,
102094,2094,Current,"9,638.52",2/7/2008,6/16/2021,23,,
100499,499,Savings,"2,742.89",6/14/2019,6/15/2021,86,,
103219,3219,Current,"1,559.03",7/27/2017,6/15/2021,58,,
103694,3694,Savings,"5,463.06",2/6/2007,6/15/2021,48,,
101559,1559,Current,"6,036.45",9/13/2016,6/14/2021,57,,
104614,4614,Current,"2,265.08",7/16/2013,6/14/2021,62,,
103754,3754,Savings,"2,176.36",5/14/2020,6/13/2021,88,,
103484,3484,Current,"4,740.98",7/20/2009,6/13/2021,4,,
102239,2239,Savings,"5,420.59",3/26/2001,6/13/2021,86,,
102594,2594,Current,"1,196.76",1/6/2009,6/12/2021,35,,
103494,3494,Savings,"8,427.40",4/25/2008,6/12/2021,15,,
101614,1614,Savings,"4,075.97",2/7/2006,6/12/2021,74,,
103034,3034,Current,"2,770.59",12/10/2002,6/12/2021,4,,
103376,3376,Current,"4,227.35",5/12/2021,6/11/2021,88,,
101909,1909,Savings,"5,644.57",12/20/2016,6/11/2021,25,,
103659,3659,Current,"6,758.38",12/9/2004,6/11/2021,73,,
104109,4109,Current,292.31,3/2/2019,6/10/2021,96,6/13/2023,
102649,2649,Current,"9,119.53",9/8/2015,6/10/2021,62,,
101249,1249,Current,"7,768.61",6/7/2010,6/10/2021,3,,
101549,1549,Savings,481.88,6/27/2006,6/10/2021,68,,
103609,3609,Savings,"9,371.55",11/27/2017,6/9/2021,78,,
101399,1399,Current,653.41,7/4/2016,6/9/2021,44,,
100899,899,Current,"3,529.06",6/26/2010,6/9/2021,32,,
100914,914,Savings,"5,980.14",7/24/2005,6/9/2021,62,,
100869,869,Savings,"3,700.31",5/3/2012,6/8/2021,66,,
102124,2124,Current,"6,375.29",11/6/2005,6/8/2021,93,,
101419,1419,Current,"1,426.81",8/11/2005,6/8/2021,76,,
104464,4464,Savings,669.88,12/23/2002,6/7/2021,74,,
104284,4284,Savings,"3,424.75",1/29/2012,6/6/2021,61,,
102914,2914,Savings,"7,450.50",12/25/2011,6/6/2021,32,,
100864,864,Savings,"3,566.04",1/10/2007,6/6/2021,63,,
103414,3414,Savings,"4,992.06",2/18/2002,6/6/2021,67,,
103059,3059,Current,"3,657.74",7/29/2004,6/5/2021,92,,
104074,4074,Current,"8,012.23",8/3/2000,6/5/2021,75,6/8/2023,
102869,2869,Savings,"1,263.25",5/11/2009,6/4/2021,19,,
104949,4949,Current,"8,692.75",8/3/2006,6/4/2021,33,,
101672,1672,Current,"3,869.16",5/4/2021,6/3/2021,59,,
104439,4439,Current,"7,438.09",5/24/2019,6/3/2021,19,,
103969,3969,Current,"9,717.41",6/28/2015,6/3/2021,63,,
103184,3184,Savings,"2,664.22",6/13/2007,6/3/2021,41,,
104824,4824,Current,874.22,2/8/2006,6/3/2021,12,,
102484,2484,Savings,"3,340.82",2/6/2001,6/3/2021,85,,
104141,4141,Current,"5,780.29",5/3/2021,6/2/2021,27,,
101029,1029,Savings,"8,266.35",4/15/2012,6/2/2021,92,,
100324,324,Savings,"9,959.89",10/31/2011,6/2/2021,84,,
100143,143,Savings,778.63,5/2/2021,6/1/2021,97,,
104899,4899,Current,"5,804.45",5/5/2019,6/1/2021,27,,
104359,4359,Savings,"1,655.15",1/23/2018,6/1/2021,78,,
100464,464,Savings,"5,484.80",11/7/2015,6/1/2021,38,,
104929,4929,Savings,"5,306.43",11/22/2005,6/1/2021,21,,
100779,779,Current,"6,862.61",6/27/2015,5/31/2021,96,,
102219,2219,Current,"3,902.40",7/7/2009,5/31/2021,15,,
104024,4024,Savings,"1,087.79",6/4/2006,5/30/2021,23,,
101474,1474,Current,804.36,12/14/2001,5/30/2021,62,,
104291,4291,Savings,"5,896.39",5/16/2019,5/29/2021,99,,
101149,1149,Savings,"9,392.80",3/27/2017,5/29/2021,78,,
103284,3284,Savings,"5,387.50",1/5/2015,5/29/2021,39,,
100709,709,Current,975.95,8/1/2001,5/29/2021,42,,
103684,3684,Current,"2,638.40",6/20/2018,5/28/2021,79,,
104574,4574,Savings,"9,735.27",1/25/2013,5/28/2021,60,,
103909,3909,Savings,"6,146.11",4/3/2012,5/28/2021,32,,
104064,4064,Savings,"1,901.43",9/26/2005,5/28/2021,41,,
101309,1309,Savings,"1,218.83",6/6/2002,5/28/2021,54,,
103789,3789,Current,"4,623.16",11/3/2015,5/27/2021,99,,
102404,2404,Current,"1,897.33",4/18/2008,5/26/2021,3,,
103384,3384,Savings,"9,725.94",6/15/2002,5/26/2021,56,,
100269,269,Savings,"3,747.11",1/27/2002,5/26/2021,86,,
102144,2144,Current,618.49,3/28/2020,5/25/2021,56,,
103024,3024,Current,786.17,4/13/2016,5/25/2021,3,,
103859,3859,Current,"5,051.20",5/31/2006,5/25/2021,63,,
102234,2234,Savings,"2,989.59",2/19/2020,5/24/2021,69,,
104084,4084,Savings,"8,402.37",4/25/2014,5/24/2021,9,,
102439,2439,Current,"6,194.35",5/30/2013,5/24/2021,94,,
103444,3444,Current,"6,608.17",7/4/2005,5/24/2021,57,,
101164,1164,Current,"3,921.80",3/26/2004,5/24/2021,3,,
101679,1679,Current,869.01,9/3/2000,5/24/2021,44,,
102524,2524,Current,"7,196.59",5/21/2019,5/23/2021,23,,
103799,3799,Current,"3,666.47",5/18/2012,5/23/2021,77,,
103324,3324,Current,"1,942.29",3/20/2009,5/23/2021,59,,
100519,519,Current,"9,586.78",1/18/2004,5/23/2021,47,,
101479,1479,Current,"3,771.88",3/26/2002,5/23/2021,93,,
103614,3614,Current,"1,150.86",3/11/2000,5/23/2021,41,,
103306,3306,Current,"6,829.25",5/18/2019,5/22/2021,9,,
103894,3894,Savings,"5,499.38",12/4/2016,5/22/2021,83,,
100444,444,Current,"1,017.54",4/8/2013,5/22/2021,95,,
100754,754,Current,"8,119.00",11/9/2015,5/21/2021,84,,
102829,2829,Savings,"8,941.22",12/22/2003,5/21/2021,73,,
104059,4059,Current,"6,969.95",11/11/2015,5/20/2021,63,,
103269,3269,Savings,"3,711.64",12/12/2020,5/19/2021,99,,
101714,1714,Savings,"2,010.37",7/4/2016,5/19/2021,12,,
101994,1994,Current,"9,495.06",8/9/2014,5/18/2021,3,,
102789,2789,Current,"4,967.06",5/5/2002,5/18/2021,35,,
102904,2904,Current,"7,842.82",8/29/2017,5/17/2021,46,,
100044,44,Current,"5,901.51",3/21/2010,5/17/2021,60,,
104999,4999,Current,"3,006.01",5/14/2000,5/17/2021,76,,
103764,3764,Savings,"4,086.82",11/16/2004,5/16/2021,53,,
103774,3774,Savings,"6,980.78",5/19/2019,5/15/2021,57,,
104759,4759,Savings,"3,700.32",5/26/2020,5/15/2021,22,,
102644,2644,Savings,"9,758.86",10/9/2018,5/15/2021,59,,
103544,3544,Savings,"6,941.65",6/24/2016,5/15/2021,73,,
104454,4454,Savings,999.57,4/7/2016,5/15/2021,31,,
102149,2149,Current,"9,528.33",6/14/2006,5/15/2021,77,,
104234,4234,Savings,"2,134.12",4/22/2006,5/15/2021,75,,
104319,4319,Current,999.65,9/5/2002,5/15/2021,85,,
101204,1204,Current,"5,125.37",2/19/2020,5/14/2021,70,,
104304,4304,Savings,"7,367.39",6/26/2018,5/14/2021,68,,
103369,3369,Savings,"4,124.20",11/20/2009,5/14/2021,59,,
100714,714,Savings,"2,368.64",7/23/2005,5/14/2021,15,,
100599,599,Current,306.17,6/3/2000,5/14/2021,15,,
101259,1259,Current,"2,238.52",5/27/2013,5/13/2021,36,,
102544,2544,Current,"6,906.78",2/15/2009,5/12/2021,74,,
101024,1024,Current,"2,971.73",5/30/2003,5/12/2021,40,,
104639,4639,Current,"3,533.37",12/8/2002,5/12/2021,5,,
101889,1889,Savings,"9,702.12",7/12/2012,5/11/2021,34,,
104199,4199,Current,"4,335.67",8/5/2015,5/9/2021,59,,
101294,1294,Current,"2,549.92",6/13/2011,5/9/2021,14,,
104944,4944,Savings,"8,822.34",3/19/2004,5/9/2021,31,,
100564,564,Current,"9,840.15",7/19/2000,5/9/2021,42,,
100299,299,Current,"5,790.16",11/5/2015,5/8/2021,59,,
104164,4164,Savings,"3,068.56",5/2/2010,5/6/2021,25,,
102269,2269,Current,"7,765.07",10/28/2007,5/6/2021,66,,
104669,4669,Savings,"7,638.87",12/23/2000,5/6/2021,92,,
102688,2688,Current,"4,974.09",5/22/2019,5/5/2021,48,,
104909,4909,Current,"2,660.64",5/1/2013,5/5/2021,37,,
101814,1814,Savings,"6,619.21",8/4/2007,5/5/2021,82,,
101959,1959,Current,"3,963.33",3/26/2019,5/4/2021,75,,
101324,1324,Savings,"9,024.47",10/28/2007,5/4/2021,55,,
101594,1594,Current,"5,964.11",2/24/2006,5/4/2021,31,,
102804,2804,Current,"7,089.01",12/6/2010,5/3/2021,93,,
101174,1174,Savings,"9,716.35",7/30/2010,5/3/2021,10,,
100414,414,Current,"1,533.01",2/18/2009,5/3/2021,23,,
103634,3634,Savings,"8,701.70",5/21/2020,5/2/2021,36,,
104354,4354,Current,"7,580.44",6/28/2007,5/2/2021,67,,
100164,164,Savings,"8,459.53",11/7/2004,5/2/2021,37,,
103152,3152,Current,135.93,4/1/2021,5/1/2021,49,,
102659,2659,Current,"7,970.76",2/14/2012,5/1/2021,46,,
102909,2909,Current,"6,821.48",3/16/2001,5/1/2021,26,,
101508,1508,Current,"4,075.28",3/31/2021,4/30/2021,50,,
103419,3419,Savings,"2,874.77",4/14/2005,4/30/2021,62,,
103409,3409,Savings,"2,600.83",2/12/2005,4/30/2021,21,,
102784,2784,Savings,"8,731.45",6/26/2006,4/29/2021,77,,
101373,1373,Current,"3,280.84",3/29/2021,4/28/2021,80,,
102499,2499,Current,"8,566.90",4/3/2015,4/28/2021,84,,
101464,1464,Current,"7,033.76",2/3/2006,4/28/2021,67,,
101939,1939,Savings,"4,987.67",12/25/2001,4/28/2021,24,,
102099,2099,Current,"1,855.58",12/24/2020,4/27/2021,80,,
101989,1989,Savings,"8,984.73",5/14/2016,4/27/2021,5,,
101134,1134,Current,"2,255.52",5/31/2007,4/26/2021,42,,
104039,4039,Current,"6,142.15",12/8/2003,4/26/2021,94,,
102244,2244,Savings,"2,467.32",3/16/2000,4/26/2021,37,,
102127,2127,Savings,"2,976.49",3/25/2021,4/24/2021,15,,
100879,879,Savings,"5,013.92",9/7/2007,4/24/2021,99,,
102379,2379,Current,"9,132.79",4/13/2006,4/24/2021,32,,
100503,503,Savings,"2,422.43",3/24/2021,4/23/2021,42,,
102676,2676,Savings,"8,074.33",3/24/2021,4/23/2021,44,,
102749,2749,Savings,"5,273.08",1/11/2016,4/23/2021,23,,
101009,1009,Current,"5,361.67",11/7/2013,4/23/2021,85,,
104324,4324,Current,713.16,2/19/2002,4/23/2021,21,,
101069,1069,Current,"8,143.80",9/8/2020,4/22/2021,19,,
104544,4544,Current,"3,724.97",11/16/2012,4/22/2021,85,,
101199,1199,Savings,"7,803.80",6/15/2011,4/22/2021,85,,
103794,3794,Current,"8,307.81",4/21/2014,4/21/2021,41,,
103934,3934,Savings,346.73,1/31/2001,4/21/2021,81,,
103824,3824,Savings,"3,668.12",12/13/2014,4/20/2021,88,,
104734,4734,Current,"1,631.89",8/15/2008,4/20/2021,70,,
102994,2994,Savings,"6,163.16",10/5/2003,4/20/2021,90,,
103149,3149,Current,"4,168.43",2/11/2014,4/19/2021,47,,
103344,3344,Current,237.19,6/18/2008,4/19/2021,23,,
103459,3459,Current,"1,443.62",10/25/2006,4/19/2021,98,,
104294,4294,Savings,"7,601.47",4/22/2000,4/19/2021,94,,
104289,4289,Savings,"9,810.79",3/19/2021,4/18/2021,75,,
100804,804,Current,"2,972.68",8/31/2019,4/18/2021,57,,
104134,4134,Savings,"4,073.62",3/21/2010,4/18/2021,55,4/19/2023,
104099,4099,Savings,"6,127.70",1/24/2016,4/17/2021,44,,
100889,889,Current,"8,796.26",11/28/2001,4/17/2021,44,,
103864,3864,Current,"6,311.98",2/16/2000,4/17/2021,37,,
100396,396,Savings,"3,329.02",3/17/2021,4/16/2021,73,,
103649,3649,Current,"6,844.18",1/6/2017,4/16/2021,32,,
101439,1439,Savings,"9,955.46",2/10/2016,4/16/2021,14,,
101354,1354,Savings,"4,033.68",11/28/2013,4/16/2021,74,,
104804,4804,Savings,"9,253.88",1/11/2012,4/16/2021,49,4/18/2023,
102319,2319,Savings,"4,305.85",4/19/2000,4/16/2021,63,,
104964,4964,Current,"2,397.46",3/16/2021,4/15/2021,23,,
100679,679,Current,"6,297.97",3/5/2020,4/15/2021,90,,
104019,4019,Savings,"1,258.58",2/15/2019,4/15/2021,80,,
104224,4224,Current,"8,858.31",12/7/2015,4/14/2021,80,,
101384,1384,Current,"9,409.36",11/28/2015,4/14/2021,17,,
102629,2629,Savings,"3,183.84",11/3/2015,4/14/2021,95,,
103699,3699,Current,"7,646.60",1/23/2007,4/14/2021,68,,
104044,4044,Savings,"6,535.84",5/2/2018,4/13/2021,14,,
100674,674,Savings,"4,305.41",1/29/2015,4/13/2021,88,,
103389,3389,Current,607.87,2/22/2013,4/13/2021,18,,
102224,2224,Savings,"5,657.70",1/5/2013,4/13/2021,62,,
103244,3244,Current,"5,369.16",5/22/2012,4/13/2021,31,,
103089,3089,Savings,"6,904.44",2/24/2011,4/13/2021,73,,
102971,2971,Savings,"6,067.48",3/13/2021,4/12/2021,55,,
100784,784,Current,"6,909.15",9/5/2017,4/12/2021,83,,
102779,2779,Current,"6,396.86",8/12/2015,4/12/2021,40,,
100319,319,Savings,"2,468.98",6/10/2012,4/12/2021,65,,
102074,2074,Savings,"2,549.64",8/21/2009,4/12/2021,32,,
102259,2259,Current,"3,325.69",8/4/2007,4/12/2021,2,,
100819,819,Current,"4,524.35",8/24/2006,4/11/2021,91,,
104799,4799,Savings,"4,541.25",11/19/2020,4/10/2021,78,,
104704,4704,Savings,"4,816.02",11/6/2018,4/10/2021,23,,
104954,4954,Current,"1,332.53",4/11/2016,4/10/2021,5,,
100704,704,Current,"1,198.70",11/17/2015,4/10/2021,77,,
104229,4229,Savings,"4,908.11",8/23/2012,4/10/2021,97,,
103814,3814,Savings,"3,596.18",6/19/2012,4/10/2021,3,,
100509,509,Current,"8,192.37",7/5/2011,4/10/2021,83,,
104864,4864,Current,"5,197.91",12/17/2009,4/10/2021,44,,
104499,4499,Current,"2,644.62",8/30/2004,4/10/2021,98,,
102014,2014,Savings,"5,740.20",5/14/2016,4/9/2021,47,,
100699,699,Current,"7,609.95",12/27/2004,4/9/2021,63,,
100236,236,Current,"2,626.34",3/9/2021,4/8/2021,60,,
103554,3554,Savings,"4,805.07",12/9/2015,4/8/2021,42,,
100774,774,Savings,"8,379.26",6/9/2014,4/8/2021,7,,
101629,1629,Savings,"4,356.95",4/14/2006,4/8/2021,65,,
100139,139,Current,847.22,11/5/2020,4/7/2021,93,,
