CustomerID,AccountNumber,TransactionID,TransactionDate,TransactionType,TransactionAmount,BranchID,CardID,CardType,CreditLimit,PaymentDueDate,LastPaymentDate,ResolutionStatus,ResolutionDate
1111,101111,1111,5/7/2023,Transfer,662.41,4,1111,MasterCard,6478.81,9/3/2023,11/10/2023,Resolved,8/10/2023
1112,101112,1112,6/25/2023,Transfer,4981.07,88,1112,MasterCard,5724.37,5/23/2023,10/11/2023,Resolved,8/1/2023
1113,101113,1113,4/28/2023,Withdrawal,3696.92,33,1113,AMEX,9582.46,5/11/2023,9/13/2023,Resolved,3/30/2023
1114,101114,1114,7/1/2023,Deposit,4796.26,66,1114,Visa,8232.48,3/16/2023,7/30/2023,Pending,3/2/2023
1115,101115,1115,3/9/2023,Withdrawal,730.55,2,1115,MasterCard,4719.50,3/2/2023,7/4/2023,Resolved,9/6/2023
1116,101116,1116,11/21/2023,Transfer,1169.86,14,1116,Visa,8148.72,10/20/2023,3/18/2023,Pending,7/27/2023
1117,101117,1117,12/22/2023,Withdrawal,1860.17,50,1117,MasterCard,4672.30,11/12/2023,2/5/2023,Pending,7/20/2023
1118,101118,1118,7/11/2023,Withdrawal,264.55,11,1118,Visa,7847.36,5/22/2023,3/4/2023,Resolved,6/12/2023
1119,101119,1119,7/13/2023,Withdrawal,312.85,34,1119,Visa,3623.18,9/3/2023,3/11/2023,Pending,10/15/2023
1120,101120,1120,6/27/2023,Deposit,4520.07,38,1120,Visa,4356.50,1/20/2023,5/21/2023,Resolved,11/9/2023
1121,101121,1121,2/16/2023,Deposit,223.31,92,1121,AMEX,6450.98,11/2/2023,4/25/2023,Resolved,3/15/2023
1122,101122,1122,5/22/2023,Transfer,3752.30,39,1122,MasterCard,5867.94,9/30/2023,7/2/2023,Resolved,6/1/2023
1123,101123,1123,1/9/2023,Withdrawal,3591.04,22,1123,Visa,4559.31,4/7/2023,2/19/2023,Resolved,2/3/2023
1124,101124,1124,1/12/2023,Transfer,373.34,42,1124,MasterCard,9438.67,7/2/2023,12/6/2023,Pending,12/25/2023
1125,101125,1125,4/2/2023,Withdrawal,946.30,97,1125,MasterCard,5536.37,6/12/2023,2/21/2023,Resolved,8/10/2023
1126,101126,1126,1/13/2023,Transfer,2279.54,95,1126,AMEX,7491.26,2/9/2023,10/30/2023,Resolved,11/14/2023
1127,101127,1127,10/4/2023,Deposit,3211.87,57,1127,AMEX,4752.62,5/20/2023,12/9/2023,Pending,12/27/2023
1128,101128,1128,2/7/2023,Transfer,4480.18,78,1128,AMEX,7509.53,6/11/2023,4/16/2023,Pending,4/14/2023
1129,101129,1129,11/4/2023,Deposit,2638.89,38,1129,Visa,8131.42,5/6/2023,3/19/2023,Pending,12/2/2023
1130,101130,1130,10/9/2023,Withdrawal,4682.47,9,1130,AMEX,5923.87,8/22/2023,10/31/2023,Resolved,12/16/2023
1131,101131,1131,10/5/2023,Withdrawal,959.37,88,1131,Visa,1294.28,10/26/2023,7/15/2023,Pending,12/21/2023
1132,101132,1132,9/1/2023,Withdrawal,3117.67,29,1132,MasterCard,5537.80,9/5/2023,11/30/2023,Pending,10/21/2023
1133,101133,1133,9/1/2023,Transfer,4224.76,69,1133,MasterCard,9090.03,12/10/2023,4/15/2023,Pending,11/10/2023
1134,101134,1134,11/24/2023,Transfer,1174.29,42,1134,AMEX,1754.74,1/31/2023,9/9/2023,Resolved,7/22/2023
1135,101135,1135,2/6/2023,Transfer,3944.84,60,1135,MasterCard,6257.87,6/28/2023,2/11/2023,Pending,2/12/2023
1136,101136,1136,8/20/2023,Deposit,2007.44,39,1136,Visa,1307.85,11/18/2023,8/8/2023,Pending,5/14/2023
1137,101137,1137,6/22/2023,Withdrawal,4998.12,91,1137,Visa,5385.16,4/30/2023,1/31/2023,Resolved,1/18/2023
1138,101138,1138,9/8/2023,Withdrawal,466.84,72,1138,AMEX,7227.10,6/28/2023,11/22/2023,Pending,10/28/2023
1139,101139,1139,4/30/2023,Deposit,2770.83,93,1139,AMEX,4424.61,9/21/2023,8/25/2023,Resolved,1/7/2023
1140,101140,1140,12/8/2023,Deposit,3917.34,60,1140,AMEX,2025.46,5/7/2023,1/7/2023,Resolved,11/8/2023
1141,101141,1141,11/29/2023,Withdrawal,3384.22,53,1141,AMEX,9526.63,1/5/2023,10/25/2023,Resolved,3/20/2023
1142,101142,1142,1/14/2023,Withdrawal,2532.87,76,1142,AMEX,9397.82,12/29/2023,5/20/2023,Pending,4/17/2023
1143,101143,1143,10/1/2023,Deposit,2570.41,8,1143,MasterCard,8157.04,2/15/2023,5/22/2023,Pending,1/29/2023
1144,101144,1144,12/19/2023,Deposit,2033.09,21,1144,AMEX,2869.12,11/23/2023,10/24/2023,Resolved,12/24/2023
1145,101145,1145,5/15/2023,Withdrawal,1718.08,56,1145,MasterCard,7955.90,12/12/2023,2/12/2023,Resolved,4/29/2023
1146,101146,1146,7/7/2023,Withdrawal,2972.40,48,1146,AMEX,4014.21,6/16/2023,10/13/2023,Resolved,9/17/2023
1147,101147,1147,2/24/2023,Deposit,3744.35,47,1147,MasterCard,6481.67,2/11/2023,1/9/2023,Pending,10/12/2023
1148,101148,1148,10/17/2023,Withdrawal,1403.56,9,1148,AMEX,5025.38,3/26/2023,11/30/2023,Resolved,1/16/2023
1149,101149,1149,5/7/2023,Deposit,4733.63,78,1149,MasterCard,3253.75,10/3/2023,1/25/2023,Resolved,3/4/2023
1150,101150,1150,10/28/2023,Withdrawal,1830.44,1,1150,AMEX,6877.55,7/9/2023,5/11/2023,Pending,9/29/2023
1151,101151,1151,9/16/2023,Transfer,2175.53,55,1151,AMEX,7471.62,3/11/2023,2/6/2023,Pending,11/2/2023
1152,101152,1152,11/28/2023,Transfer,2061.59,31,1152,Visa,5754.91,1/16/2023,3/15/2023,Resolved,1/5/2023
1153,101153,1153,4/10/2023,Withdrawal,565.59,80,1153,Visa,2458.29,2/4/2023,11/26/2023,Pending,5/26/2023
1154,101154,1154,11/5/2023,Deposit,588.40,91,1154,MasterCard,5450.79,10/29/2023,7/7/2023,Pending,8/1/2023
1155,101155,1155,6/8/2023,Transfer,3978.40,11,1155,MasterCard,7921.05,3/6/2023,8/24/2023,Pending,3/30/2023
1156,101156,1156,1/23/2023,Deposit,1912.80,66,1156,AMEX,8618.53,6/2/2023,5/28/2023,Resolved,11/17/2023
1157,101157,1157,7/19/2023,Transfer,1087.78,60,1157,AMEX,1242.56,4/13/2023,9/11/2023,Resolved,8/16/2023
1158,101158,1158,3/6/2023,Transfer,3541.43,31,1158,AMEX,2679.47,1/3/2023,7/27/2023,Resolved,2/12/2023
1159,101159,1159,7/2/2023,Transfer,4799.11,50,1159,AMEX,9370.63,9/16/2023,3/10/2023,Resolved,7/17/2023
1160,101160,1160,8/15/2023,Withdrawal,4684.64,60,1160,Visa,8035.34,11/21/2023,7/24/2023,Pending,3/9/2023
1161,101161,1161,4/21/2023,Withdrawal,3619.80,88,1161,AMEX,7466.56,1/18/2023,3/13/2023,Pending,9/17/2023
1162,101162,1162,3/20/2023,Deposit,966.20,62,1162,Visa,2241.51,6/15/2023,4/3/2023,Pending,8/13/2023
1163,101163,1163,9/2/2023,Withdrawal,778.92,39,1163,MasterCard,1039.24,7/7/2023,10/15/2023,Pending,9/16/2023
1164,101164,1164,4/2/2023,Deposit,4356.32,3,1164,MasterCard,6299.10,5/28/2023,4/18/2023,Pending,3/1/2023
1165,101165,1165,5/20/2023,Transfer,4814.44,58,1165,Visa,8794.37,7/27/2023,6/1/2023,Resolved,11/10/2023
1166,101166,1166,1/1/2023,Withdrawal,3115.37,68,1166,MasterCard,1641.27,12/18/2023,7/30/2023,Pending,2/21/2023
1167,101167,1167,9/24/2023,Transfer,4507.26,30,1167,AMEX,1624.41,1/13/2023,1/25/2023,Pending,9/20/2023
1168,101168,1168,2/20/2023,Deposit,4076.30,67,1168,MasterCard,9986.98,3/15/2023,8/4/2023,Pending,3/21/2023
1169,101169,1169,8/17/2023,Withdrawal,778.52,68,1169,MasterCard,3127.45,3/8/2023,9/13/2023,Pending,5/31/2023
1170,101170,1170,2/14/2023,Withdrawal,1122.62,58,1170,Visa,6987.54,3/18/2023,1/20/2023,Resolved,3/6/2023
1171,101171,1171,4/9/2023,Transfer,348.12,77,1171,MasterCard,6020.38,8/16/2023,11/5/2023,Pending,11/9/2023
1172,101172,1172,3/13/2023,Withdrawal,2375.54,53,1172,AMEX,4730.75,4/17/2023,4/23/2023,Pending,12/30/2023
1173,101173,1173,10/14/2023,Deposit,1626.50,14,1173,AMEX,8226.33,7/16/2023,9/13/2023,Resolved,8/24/2023
1174,101174,1174,3/26/2023,Withdrawal,2135.97,10,1174,Visa,3140.76,8/22/2023,4/13/2023,Resolved,7/22/2023
1175,101175,1175,6/30/2023,Transfer,53.23,78,1175,Visa,3518.74,1/13/2023,1/21/2023,Pending,5/9/2023
1176,101176,1176,11/19/2023,Deposit,3609.01,81,1176,AMEX,3397.48,1/23/2023,10/12/2023,Resolved,11/30/2023
1177,101177,1177,8/5/2023,Withdrawal,1010.85,22,1177,MasterCard,5924.46,2/20/2023,7/20/2023,Pending,5/10/2023
1178,101178,1178,10/24/2023,Transfer,1847.65,63,1178,MasterCard,6904.46,6/20/2023,11/14/2023,Pending,9/7/2023
1179,101179,1179,6/5/2023,Transfer,2017.86,61,1179,Visa,1833.88,4/25/2023,3/13/2023,Pending,12/18/2023
1180,101180,1180,12/14/2023,Transfer,340.56,46,1180,AMEX,2320.16,5/19/2023,6/11/2023,Pending,4/4/2023
1181,101181,1181,11/24/2023,Transfer,1833.92,37,1181,AMEX,2063.96,4/28/2023,10/30/2023,Pending,2/1/2023
1182,101182,1182,3/6/2023,Transfer,4500.24,21,1182,AMEX,6862.46,3/31/2023,2/11/2023,Pending,9/29/2023
1183,101183,1183,5/23/2023,Deposit,4467.09,89,1183,AMEX,6628.82,12/18/2023,4/8/2023,Resolved,4/1/2023
1184,101184,1184,12/26/2023,Transfer,132.70,3,1184,MasterCard,8471.29,7/21/2023,1/9/2023,Resolved,10/20/2023
1185,101185,1185,12/8/2023,Transfer,158.65,19,1185,MasterCard,3578.59,1/21/2023,12/1/2023,Pending,1/30/2023
1186,101186,1186,8/19/2023,Withdrawal,2973.89,32,1186,Visa,7593.35,10/17/2023,7/27/2023,Pending,9/14/2023
1187,101187,1187,1/20/2023,Deposit,1032.07,79,1187,Visa,3566.55,3/22/2023,12/16/2023,Pending,3/16/2023
1188,101188,1188,11/29/2023,Transfer,4493.57,24,1188,Visa,7765.08,12/15/2023,8/17/2023,Pending,12/19/2023
1189,101189,1189,7/11/2023,Withdrawal,2419.44,73,1189,AMEX,6471.83,1/2/2023,1/7/2023,Resolved,8/31/2023
1190,101190,1190,12/12/2023,Deposit,1635.71,74,1190,Visa,4725.56,1/19/2023,7/14/2023,Pending,10/12/2023
1191,101191,1191,10/22/2023,Deposit,4766.85,48,1191,Visa,6715.75,10/9/2023,8/12/2023,Resolved,8/8/2023
1192,101192,1192,5/15/2023,Transfer,1596.46,96,1192,MasterCard,8607.87,12/27/2023,8/30/2023,Resolved,8/9/2023
1193,101193,1193,7/22/2023,Deposit,1610.93,58,1193,AMEX,2997.32,11/28/2023,8/25/2023,Resolved,6/23/2023
1194,101194,1194,6/8/2023,Withdrawal,674.15,40,1194,Visa,6535.02,12/17/2023,4/14/2023,Pending,5/19/2023
1195,101195,1195,6/11/2023,Deposit,1119.04,7,1195,Visa,9939.97,8/16/2023,9/3/2023,Resolved,5/26/2023
1196,101196,1196,7/22/2023,Transfer,3804.85,46,1196,AMEX,8176.69,9/20/2023,12/21/2023,Resolved,6/30/2023
1197,101197,1197,3/29/2023,Transfer,3801.13,91,1197,Visa,3694.05,12/31/2023,9/7/2023,Resolved,12/30/2023
1198,101198,1198,12/11/2023,Withdrawal,1939.13,15,1198,MasterCard,8060.96,9/30/2023,7/3/2023,Resolved,7/8/2023
1199,101199,1199,2/20/2023,Deposit,1753.38,85,1199,Visa,5453.80,4/12/2023,2/6/2023,Pending,10/6/2023
1200,101200,1200,7/3/2023,Withdrawal,2097.79,74,1200,MasterCard,8027.33,9/16/2023,3/11/2023,Pending,2/4/2023
1201,101201,1201,12/19/2023,Deposit,1511.18,87,1201,MasterCard,1879.60,8/28/2023,7/2/2023,Resolved,4/10/2023
1202,101202,1202,10/12/2023,Deposit,3042.89,5,1202,AMEX,8697.97,7/8/2023,4/29/2023,Pending,5/18/2023
1203,101203,1203,9/7/2023,Deposit,4184.55,59,1203,AMEX,9949.88,11/3/2023,5/18/2023,Pending,2/27/2023
1204,101204,1204,11/15/2023,Deposit,56.77,70,1204,AMEX,4975.96,7/8/2023,8/19/2023,Pending,1/23/2023
1205,101205,1205,8/1/2023,Transfer,4680.68,22,1205,Visa,5612.72,8/19/2023,10/24/2023,Pending,11/30/2023
1206,101206,1206,10/16/2023,Transfer,598.59,28,1206,AMEX,2683.82,6/13/2023,6/28/2023,Pending,10/29/2023
1207,101207,1207,10/28/2023,Withdrawal,4499.53,54,1207,MasterCard,7152.06,1/8/2023,1/5/2023,Pending,7/5/2023
1208,101208,1208,1/6/2023,Deposit,1175.45,19,1208,Visa,1697.83,3/18/2023,6/14/2023,Pending,10/1/2023
1209,101209,1209,2/6/2023,Withdrawal,4585.99,14,1209,MasterCard,6099.64,3/31/2023,2/26/2023,Resolved,7/26/2023
1210,101210,1210,6/30/2023,Withdrawal,3938.78,48,1210,MasterCard,4766.05,6/28/2023,9/5/2023,Resolved,2/13/2023
1211,101211,1211,9/15/2023,Transfer,1353.15,7,1211,AMEX,2799.75,1/7/2023,8/18/2023,Pending,5/22/2023
1212,101212,1212,4/16/2023,Withdrawal,151.10,79,1212,MasterCard,8424.72,3/20/2023,1/29/2023,Resolved,1/2/2023
1213,101213,1213,8/10/2023,Withdrawal,3582.06,32,1213,MasterCard,7760.04,6/17/2023,2/25/2023,Pending,7/25/2023
1214,101214,1214,11/9/2023,Withdrawal,4110.60,22,1214,AMEX,3697.30,1/5/2023,7/21/2023,Resolved,2/22/2023
1215,101215,1215,12/14/2023,Deposit,3402.02,46,1215,MasterCard,4476.41,4/23/2023,12/19/2023,Resolved,1/27/2023
1216,101216,1216,12/18/2023,Deposit,1914.51,85,1216,Visa,3273.29,12/14/2023,10/14/2023,Pending,12/14/2023
1217,101217,1217,4/27/2023,Withdrawal,645.69,83,1217,MasterCard,2888.20,11/30/2023,8/27/2023,Pending,7/21/2023
1218,101218,1218,6/28/2023,Withdrawal,1741.77,13,1218,MasterCard,2992.42,9/26/2023,4/6/2023,Resolved,11/22/2023
1219,101219,1219,4/1/2023,Deposit,1350.23,22,1219,MasterCard,2204.22,9/7/2023,9/3/2023,Resolved,12/14/2023
1220,101220,1220,5/30/2023,Deposit,3618.22,10,1220,AMEX,4050.51,11/12/2023,6/29/2023,Resolved,4/30/2023
1221,101221,1221,12/1/2023,Withdrawal,805.21,44,1221,MasterCard,7243.70,10/7/2023,9/26/2023,Pending,10/29/2023
1222,101222,1222,6/20/2023,Withdrawal,4099.52,24,1222,MasterCard,3367.96,8/6/2023,8/16/2023,Pending,12/16/2023
1223,101223,1223,10/21/2023,Deposit,3063.59,59,1223,MasterCard,7326.21,11/21/2023,1/29/2023,Resolved,6/17/2023
1224,101224,1224,7/11/2023,Deposit,2418.02,62,1224,MasterCard,7888.02,12/26/2023,4/19/2023,Resolved,11/6/2023
1225,101225,1225,2/6/2023,Deposit,1807.56,72,1225,AMEX,4043.80,4/22/2023,3/28/2023,Pending,11/11/2023
1226,101226,1226,4/10/2023,Deposit,2542.39,72,1226,AMEX,1519.17,8/19/2023,7/5/2023,Pending,11/4/2023
1227,101227,1227,10/21/2023,Withdrawal,2705.34,55,1227,MasterCard,7460.28,8/3/2023,6/5/2023,Resolved,2/5/2023
1228,101228,1228,11/23/2023,Deposit,1192.55,49,1228,MasterCard,2249.96,10/8/2023,4/15/2023,Pending,9/16/2023
1229,101229,1229,1/31/2023,Deposit,4943.89,50,1229,MasterCard,3465.59,11/26/2023,6/8/2023,Resolved,4/25/2023
1230,101230,1230,10/27/2023,Deposit,4548.64,19,1230,AMEX,6324.31,9/27/2023,6/24/2023,Pending,4/18/2023
1231,101231,1231,4/4/2023,Transfer,1960.08,82,1231,MasterCard,9275.76,8/21/2023,7/12/2023,Resolved,10/27/2023
1232,101232,1232,9/27/2023,Transfer,1277.57,58,1232,Visa,7796.72,9/13/2023,1/30/2023,Pending,8/24/2023
1233,101233,1233,4/8/2023,Deposit,1542.16,97,1233,AMEX,3423.02,11/18/2023,4/12/2023,Pending,7/14/2023
1234,101234,1234,2/21/2023,Withdrawal,4901.04,48,1234,AMEX,8315.01,5/6/2023,11/6/2023,Resolved,10/27/2023
1235,101235,1235,12/9/2023,Deposit,2041.25,93,1235,MasterCard,4688.18,6/12/2023,3/27/2023,Resolved,1/28/2023
1236,101236,1236,10/25/2023,Deposit,4560.53,96,1236,MasterCard,2297.41,6/18/2023,11/16/2023,Resolved,5/24/2023
1237,101237,1237,12/16/2023,Deposit,304.53,72,1237,MasterCard,3784.80,6/8/2023,1/12/2023,Resolved,9/24/2023
1238,101238,1238,1/7/2023,Deposit,3886.21,96,1238,Visa,8396.28,8/23/2023,5/27/2023,Resolved,2/1/2023
1239,101239,1239,9/3/2023,Transfer,3813.01,12,1239,MasterCard,4338.49,2/21/2023,10/19/2023,Resolved,10/9/2023
1240,101240,1240,1/18/2023,Deposit,3258.42,86,1240,AMEX,4419.57,6/20/2023,4/25/2023,Pending,6/23/2023
1241,101241,1241,7/4/2023,Deposit,614.38,20,1241,AMEX,9787.71,1/21/2023,5/22/2023,Resolved,2/4/2023
1242,101242,1242,8/18/2023,Transfer,4907.18,45,1242,MasterCard,5646.32,6/4/2023,5/12/2023,Resolved,2/14/2023
1243,101243,1243,7/21/2023,Deposit,1071.77,26,1243,AMEX,5471.24,2/15/2023,5/13/2023,Resolved,2/3/2023
1244,101244,1244,2/13/2023,Withdrawal,3551.46,81,1244,Visa,7569.11,10/13/2023,10/25/2023,Resolved,1/28/2023
1245,101245,1245,4/8/2023,Transfer,3759.87,98,1245,Visa,9655.27,2/12/2023,12/29/2023,Resolved,2/28/2023
1246,101246,1246,3/4/2023,Deposit,3802.00,31,1246,Visa,9903.79,7/8/2023,11/12/2023,Resolved,8/28/2023
1247,101247,1247,6/9/2023,Withdrawal,4131.76,82,1247,MasterCard,8022.16,9/15/2023,2/6/2023,Resolved,11/28/2023
1248,101248,1248,12/17/2023,Deposit,4945.73,59,1248,AMEX,8843.38,1/13/2023,1/31/2023,Pending,4/1/2023
1249,101249,1249,5/23/2023,Deposit,488.99,3,1249,AMEX,9165.83,9/13/2023,11/9/2023,Pending,5/25/2023
1250,101250,1250,1/2/2023,Withdrawal,2366.22,18,1250,AMEX,7704.94,2/2/2023,8/30/2023,Resolved,10/8/2023
1251,101251,1251,5/31/2023,Withdrawal,4874.45,84,1251,AMEX,6079.95,10/18/2023,2/12/2023,Resolved,1/13/2023
1252,101252,1252,1/23/2023,Withdrawal,4411.61,21,1252,MasterCard,3250.84,5/13/2023,7/21/2023,Pending,3/21/2023
1253,101253,1253,8/15/2023,Deposit,4953.20,57,1253,AMEX,7558.57,2/26/2023,11/7/2023,Resolved,5/14/2023
1254,101254,1254,12/13/2023,Withdrawal,2916.35,99,1254,MasterCard,5516.44,12/17/2023,3/30/2023,Pending,1/24/2023
1255,101255,1255,10/9/2023,Withdrawal,3367.52,42,1255,AMEX,9254.59,2/6/2023,12/6/2023,Pending,4/2/2023
1256,101256,1256,8/29/2023,Deposit,1326.38,62,1256,Visa,1012.33,3/27/2023,9/22/2023,Pending,3/31/2023
1257,101257,1257,5/21/2023,Deposit,2297.07,30,1257,MasterCard,9282.01,8/17/2023,11/28/2023,Resolved,11/7/2023
1258,101258,1258,6/17/2023,Deposit,114.53,61,1258,MasterCard,9549.61,8/3/2023,2/21/2023,Pending,5/23/2023
1259,101259,1259,4/26/2023,Deposit,3601.41,36,1259,AMEX,2975.22,10/24/2023,4/18/2023,Resolved,11/16/2023
1260,101260,1260,1/10/2023,Transfer,4630.13,55,1260,AMEX,8911.31,6/9/2023,11/29/2023,Pending,6/30/2023
1261,101261,1261,6/16/2023,Deposit,569.62,4,1261,AMEX,6311.39,3/11/2023,6/30/2023,Pending,6/10/2023
1262,101262,1262,3/31/2023,Withdrawal,2277.35,15,1262,Visa,3640.44,8/8/2023,12/29/2023,Pending,6/3/2023
1263,101263,1263,12/4/2023,Withdrawal,3119.61,71,1263,Visa,7079.42,1/4/2023,10/16/2023,Resolved,9/6/2023
1264,101264,1264,12/21/2023,Deposit,3164.57,96,1264,MasterCard,8177.59,6/22/2023,1/2/2023,Pending,10/26/2023
1265,101265,1265,4/21/2023,Withdrawal,1539.59,97,1265,MasterCard,4793.60,9/22/2023,1/23/2023,Resolved,1/11/2023
1266,101266,1266,6/29/2023,Withdrawal,108.73,57,1266,MasterCard,6590.80,12/15/2023,9/29/2023,Resolved,2/5/2023
1267,101267,1267,7/3/2023,Transfer,4440.20,63,1267,Visa,2813.58,6/21/2023,6/25/2023,Resolved,11/18/2023
1268,101268,1268,9/21/2023,Transfer,467.97,77,1268,MasterCard,1293.41,4/21/2023,9/5/2023,Pending,7/23/2023
1269,101269,1269,6/30/2023,Deposit,896.62,64,1269,MasterCard,9419.50,9/23/2023,12/27/2023,Pending,8/17/2023
1270,101270,1270,1/13/2023,Transfer,4814.31,17,1270,MasterCard,2388.17,8/28/2023,8/2/2023,Resolved,10/27/2023
1271,101271,1271,6/23/2023,Withdrawal,2506.86,53,1271,AMEX,5623.93,6/22/2023,5/12/2023,Resolved,8/20/2023
1272,101272,1272,3/27/2023,Deposit,4371.44,40,1272,Visa,1766.76,1/18/2023,3/9/2023,Pending,12/15/2023
1273,101273,1273,2/5/2023,Deposit,4485.76,70,1273,MasterCard,8702.13,11/27/2023,7/14/2023,Pending,3/14/2023
1274,101274,1274,6/20/2023,Withdrawal,4947.32,50,1274,MasterCard,7943.34,3/11/2023,4/18/2023,Resolved,1/1/2023
1275,101275,1275,4/4/2023,Withdrawal,213.10,68,1275,Visa,2740.69,8/7/2023,2/8/2023,Resolved,3/6/2023
1276,101276,1276,3/4/2023,Withdrawal,274.47,15,1276,AMEX,8324.00,10/1/2023,4/19/2023,Pending,3/5/2023
1277,101277,1277,12/31/2023,Withdrawal,961.70,72,1277,MasterCard,4071.62,3/16/2023,1/22/2023,Pending,9/4/2023
1278,101278,1278,3/9/2023,Transfer,3285.43,34,1278,AMEX,8552.62,11/18/2023,7/7/2023,Resolved,9/19/2023
1279,101279,1279,5/21/2023,Withdrawal,1317.21,30,1279,MasterCard,3256.19,6/28/2023,6/13/2023,Pending,7/30/2023
1280,101280,1280,5/14/2023,Deposit,2483.17,87,1280,MasterCard,5244.25,12/21/2023,6/26/2023,Pending,3/31/2023
1281,101281,1281,5/26/2023,Transfer,3933.92,73,1281,MasterCard,3353.71,3/23/2023,3/30/2023,Pending,4/25/2023
1282,101282,1282,9/21/2023,Deposit,937.10,24,1282,AMEX,7029.25,2/16/2023,10/16/2023,Resolved,7/12/2023
1283,101283,1283,6/18/2023,Withdrawal,1436.56,8,1283,Visa,1489.69,9/28/2023,3/18/2023,Resolved,4/10/2023
1284,101284,1284,11/13/2023,Withdrawal,3640.35,57,1284,Visa,6211.43,9/3/2023,7/30/2023,Pending,9/17/2023
1285,101285,1285,8/1/2023,Deposit,48.35,70,1285,AMEX,7636.92,1/8/2023,5/27/2023,Pending,1/16/2023
1286,101286,1286,2/25/2023,Deposit,3789.33,25,1286,MasterCard,2758.55,5/23/2023,11/23/2023,Resolved,3/29/2023
1287,101287,1287,5/2/2023,Withdrawal,3384.63,77,1287,AMEX,3132.61,12/28/2023,1/6/2023,Pending,6/24/2023
1288,101288,1288,12/18/2023,Transfer,656.63,34,1288,Visa,7531.02,12/16/2023,10/11/2023,Resolved,12/3/2023
1289,101289,1289,8/22/2023,Withdrawal,1226.85,25,1289,Visa,4741.22,4/1/2023,12/17/2023,Pending,11/30/2023
1290,101290,1290,12/27/2023,Transfer,86.87,18,1290,Visa,6606.06,1/6/2023,7/12/2023,Resolved,10/11/2023
1291,101291,1291,6/9/2023,Withdrawal,2911.25,73,1291,MasterCard,4840.01,10/4/2023,7/24/2023,Resolved,1/15/2023
1292,101292,1292,5/3/2023,Transfer,1991.50,97,1292,Visa,4769.17,1/4/2023,7/25/2023,Resolved,8/28/2023
1293,101293,1293,1/22/2023,Withdrawal,2122.93,70,1293,AMEX,3704.90,7/22/2023,9/27/2023,Resolved,7/29/2023
1294,101294,1294,8/6/2023,Deposit,524.89,14,1294,MasterCard,6265.48,10/4/2023,12/30/2023,Resolved,4/7/2023
1295,101295,1295,2/10/2023,Deposit,1768.02,6,1295,Visa,6393.97,4/15/2023,5/20/2023,Pending,10/4/2023
1296,101296,1296,12/31/2023,Withdrawal,4595.80,82,1296,Visa,7769.65,3/28/2023,12/17/2023,Resolved,10/17/2023
1297,101297,1297,2/14/2023,Withdrawal,333.03,90,1297,MasterCard,5514.95,8/13/2023,11/11/2023,Pending,1/9/2023
1298,101298,1298,9/18/2023,Transfer,4875.04,36,1298,Visa,6057.25,11/29/2023,12/22/2023,Pending,11/26/2023
1299,101299,1299,1/12/2023,Transfer,4241.57,36,1299,MasterCard,8628.04,8/31/2023,3/22/2023,Resolved,5/12/2023
1300,101300,1300,8/21/2023,Withdrawal,1022.92,75,1300,MasterCard,1363.31,4/17/2023,1/8/2023,Resolved,4/4/2023
1301,101301,1301,8/21/2023,Transfer,3530.06,18,1301,Visa,5675.40,7/12/2023,3/19/2023,Resolved,10/21/2023
1302,101302,1302,10/15/2023,Deposit,463.82,15,1302,MasterCard,2136.27,2/1/2023,9/23/2023,Resolved,3/22/2023
1303,101303,1303,10/1/2023,Deposit,806.73,94,1303,MasterCard,7169.51,6/11/2023,12/8/2023,Resolved,10/27/2023
1304,101304,1304,7/21/2023,Withdrawal,2444.93,89,1304,AMEX,9049.08,8/16/2023,12/23/2023,Pending,11/9/2023
1305,101305,1305,11/16/2023,Deposit,2008.28,16,1305,Visa,4821.90,8/15/2023,3/21/2023,Resolved,1/23/2023
1306,101306,1306,3/28/2023,Transfer,4076.99,76,1306,Visa,6722.29,12/23/2023,7/17/2023,Pending,7/16/2023
1307,101307,1307,6/30/2023,Withdrawal,4696.88,14,1307,MasterCard,4324.96,3/11/2023,10/31/2023,Resolved,4/9/2023
1308,101308,1308,6/19/2023,Deposit,4714.65,47,1308,Visa,7803.04,12/24/2023,3/29/2023,Resolved,10/8/2023
1309,101309,1309,8/17/2023,Withdrawal,743.54,54,1309,AMEX,6303.97,1/11/2023,9/11/2023,Pending,5/31/2023
1310,101310,1310,3/23/2023,Deposit,3434.28,58,1310,AMEX,6463.81,11/13/2023,2/19/2023,Resolved,4/8/2023
1311,101311,1311,12/16/2023,Deposit,2858.23,77,1311,AMEX,2560.56,8/7/2023,2/16/2023,Pending,12/1/2023
1312,101312,1312,7/30/2023,Deposit,1857.45,30,1312,AMEX,1061.53,12/4/2023,6/6/2023,Pending,1/11/2023
1313,101313,1313,6/15/2023,Deposit,4974.19,46,1313,Visa,6632.00,11/10/2023,12/24/2023,Resolved,2/25/2023
1314,101314,1314,1/28/2023,Withdrawal,2285.67,16,1314,MasterCard,2010.27,1/4/2023,1/9/2023,Pending,2/24/2023
1315,101315,1315,1/22/2023,Deposit,3330.00,1,1315,MasterCard,2201.37,5/14/2023,8/29/2023,Pending,11/7/2023
1316,101316,1316,10/29/2023,Deposit,2519.18,41,1316,AMEX,2473.07,7/7/2023,3/7/2023,Resolved,3/15/2023
1317,101317,1317,10/21/2023,Deposit,523.49,93,1317,AMEX,4599.52,6/16/2023,8/15/2023,Resolved,1/3/2023
